"year";"vars";"values";"var_names"
2009;"alt_9";88,7305399036842;"Vaihtoehtoiset"
2010;"alt_9";89,8180996479601;"Vaihtoehtoiset"
2011;"alt_9";82,6804589236711;"Vaihtoehtoiset"
2012;"alt_9";72,6478831209794;"Vaihtoehtoiset"
2013;"alt_9";77,0781829573501;"Vaihtoehtoiset"
2014;"alt_9";74,916243388164;"Vaihtoehtoiset"
2015;"alt_9";73,2763337705433;"Vaihtoehtoiset"
2016;"alt_9";75,8686143225258;"Vaihtoehtoiset"
2017;"alt_9";78,3345279810174;"Vaihtoehtoiset"
2018;"alt_9";72,5055229357273;"Vaihtoehtoiset"
2019;"alt_9";73,5515848818108;"Vaihtoehtoiset"
2020;"alt_9";73,493659946869;"Vaihtoehtoiset"
2000;"alt_10";102,678979096581;"Vaihtoehtoiset"
2001;"alt_10";100,226719367769;"Vaihtoehtoiset"
2002;"alt_10";99,2192558339037;"Vaihtoehtoiset"
2003;"alt_10";99,2252177517556;"Vaihtoehtoiset"
2004;"alt_10";100,622090135667;"Vaihtoehtoiset"
2005;"alt_10";99,0251268530005;"Vaihtoehtoiset"
2006;"alt_10";98,9210145564241;"Vaihtoehtoiset"
2007;"alt_10";100;"Vaihtoehtoiset"
2008;"alt_10";98,1799397983999;"Vaihtoehtoiset"
2009;"alt_10";86,5816854628021;"Vaihtoehtoiset"
2010;"alt_10";84,6576701668287;"Vaihtoehtoiset"
2011;"alt_10";79,6390314702672;"Vaihtoehtoiset"
2012;"alt_10";68,4685994465595;"Vaihtoehtoiset"
2013;"alt_10";72,1816881366962;"Vaihtoehtoiset"
2014;"alt_10";68,9684641525632;"Vaihtoehtoiset"
2015;"alt_10";68,6087941123944;"Vaihtoehtoiset"
2016;"alt_10";71,5456586969179;"Vaihtoehtoiset"
2017;"alt_10";75,609523718917;"Vaihtoehtoiset"
2018;"alt_10";67,4540584336781;"Vaihtoehtoiset"
2019;"alt_10";67,8498217614884;"Vaihtoehtoiset"
2020;"alt_10";67,8953031059932;"Vaihtoehtoiset"
2000;"alt_11";102,681854467506;"Vaihtoehtoiset"
2001;"alt_11";100,242806500856;"Vaihtoehtoiset"
2002;"alt_11";99,208077550924;"Vaihtoehtoiset"
2003;"alt_11";99,2325555492288;"Vaihtoehtoiset"
2004;"alt_11";100,620394475849;"Vaihtoehtoiset"
2005;"alt_11";99,0331561366242;"Vaihtoehtoiset"
2006;"alt_11";98,9185402264543;"Vaihtoehtoiset"
2007;"alt_11";100;"Vaihtoehtoiset"
2008;"alt_11";98,174958458183;"Vaihtoehtoiset"
2009;"alt_11";86,5743629478824;"Vaihtoehtoiset"
2010;"alt_11";84,6054787390275;"Vaihtoehtoiset"
2011;"alt_11";79,6129114720892;"Vaihtoehtoiset"
2012;"alt_11";68,4393878324224;"Vaihtoehtoiset"
2013;"alt_11";72,147555315389;"Vaihtoehtoiset"
2014;"alt_11";68,9313177007069;"Vaihtoehtoiset"
2015;"alt_11";68,5833247472052;"Vaihtoehtoiset"
2016;"alt_11";71,5255516086566;"Vaihtoehtoiset"
2017;"alt_11";75,6058244624517;"Vaihtoehtoiset"
2018;"alt_11";67,42614344159;"Vaihtoehtoiset"
2019;"alt_11";67,8136061188594;"Vaihtoehtoiset"
2020;"alt_11";67,8560434387859;"Vaihtoehtoiset"
2000;"alt_12";102,678950525413;"Vaihtoehtoiset"
2001;"alt_12";100,226391575871;"Vaihtoehtoiset"
2002;"alt_12";99,2194971798913;"Vaihtoehtoiset"
2003;"alt_12";99,225385274126;"Vaihtoehtoiset"
2004;"alt_12";100,62237071156;"Vaihtoehtoiset"
2005;"alt_12";99,0250754887378;"Vaihtoehtoiset"
2006;"alt_12";98,9209176423397;"Vaihtoehtoiset"
2007;"alt_12";100;"Vaihtoehtoiset"
2008;"alt_12";98,179852463299;"Vaihtoehtoiset"
2009;"alt_12";86,5819711097352;"Vaihtoehtoiset"
2010;"alt_12";84,6586249771594;"Vaihtoehtoiset"
2011;"alt_12";79,6396102471323;"Vaihtoehtoiset"
2012;"alt_12";68,4693605499461;"Vaihtoehtoiset"
2013;"alt_12";72,1825283083133;"Vaihtoehtoiset"
2014;"alt_12";68,9694097004755;"Vaihtoehtoiset"
2015;"alt_12";68,6095553145511;"Vaihtoehtoiset"
2016;"alt_12";71,5463398533037;"Vaihtoehtoiset"
2017;"alt_12";75,6098414115339;"Vaihtoehtoiset"
2018;"alt_12";67,4547992532213;"Vaihtoehtoiset"
2019;"alt_12";67,850699739174;"Vaihtoehtoiset"
2020;"alt_12";67,8962717171947;"Vaihtoehtoiset"
2000;"alt_13";102,678958462182;"Vaihtoehtoiset"
2001;"alt_13";100,221585451354;"Vaihtoehtoiset"
2002;"alt_13";99,217246741367;"Vaihtoehtoiset"
2003;"alt_13";99,2279598058687;"Vaihtoehtoiset"
2004;"alt_13";100,626133266679;"Vaihtoehtoiset"
2005;"alt_13";99,0249897081623;"Vaihtoehtoiset"
2006;"alt_13";98,9197506603928;"Vaihtoehtoiset"
2007;"alt_13";100;"Vaihtoehtoiset"
2008;"alt_13";98,1828522713301;"Vaihtoehtoiset"
2009;"alt_13";86,5915657845716;"Vaihtoehtoiset"
2010;"alt_13";84,6656852438065;"Vaihtoehtoiset"
2011;"alt_13";79,6496500234269;"Vaihtoehtoiset"
2012;"alt_13";68,4783823255597;"Vaihtoehtoiset"
2013;"alt_13";72,1900476696155;"Vaihtoehtoiset"
2014;"alt_13";68,9755038992691;"Vaihtoehtoiset"
2015;"alt_13";68,6172133937597;"Vaihtoehtoiset"
2016;"alt_13";71,5539661001281;"Vaihtoehtoiset"
2017;"alt_13";75,6170090252308;"Vaihtoehtoiset"
2018;"alt_13";67,4597809481772;"Vaihtoehtoiset"
2019;"alt_13";67,8581459086243;"Vaihtoehtoiset"
2020;"alt_13";67,906069180272;"Vaihtoehtoiset"
2000;"alt_14";102,678825717731;"Vaihtoehtoiset"
2001;"alt_14";100,226280741118;"Vaihtoehtoiset"
2002;"alt_14";99,2193456003876;"Vaihtoehtoiset"
2003;"alt_14";99,2252370548863;"Vaihtoehtoiset"
2004;"alt_14";100,62234854376;"Vaihtoehtoiset"
