"year";"vars";"values";"var_names"
2017;"alt_6";89,3657046174882;"Vaihtoehtoiset"
2018;"alt_6";84,0627667798257;"Vaihtoehtoiset"
2019;"alt_6";82,9398621603114;"Vaihtoehtoiset"
2020;"alt_6";81,3584805905096;"Vaihtoehtoiset"
2000;"alt_7";101,23375313977;"Vaihtoehtoiset"
2001;"alt_7";100,385011479195;"Vaihtoehtoiset"
2002;"alt_7";100,105317055181;"Vaihtoehtoiset"
2003;"alt_7";99,3959159305409;"Vaihtoehtoiset"
2004;"alt_7";100,820484601169;"Vaihtoehtoiset"
2005;"alt_7";98,6424104174559;"Vaihtoehtoiset"
2006;"alt_7";98,360328692655;"Vaihtoehtoiset"
2007;"alt_7";100;"Vaihtoehtoiset"
2008;"alt_7";99,4827896701488;"Vaihtoehtoiset"
2009;"alt_7";93,6175220229279;"Vaihtoehtoiset"
2010;"alt_7";95,1310489265948;"Vaihtoehtoiset"
2011;"alt_7";94,5089244605545;"Vaihtoehtoiset"
2012;"alt_7";89,838699702175;"Vaihtoehtoiset"
2013;"alt_7";89,871813590624;"Vaihtoehtoiset"
2014;"alt_7";87,6831890169509;"Vaihtoehtoiset"
2015;"alt_7";87,9097455420468;"Vaihtoehtoiset"
2016;"alt_7";88,4250258784529;"Vaihtoehtoiset"
2017;"alt_7";89,3695167558492;"Vaihtoehtoiset"
2018;"alt_7";84,0657386594181;"Vaihtoehtoiset"
2019;"alt_7";82,9428875805188;"Vaihtoehtoiset"
2020;"alt_7";81,3601318510765;"Vaihtoehtoiset"
2000;"alt_8";101,233553912772;"Vaihtoehtoiset"
2001;"alt_8";100,384263488634;"Vaihtoehtoiset"
2002;"alt_8";100,103931158257;"Vaihtoehtoiset"
2003;"alt_8";99,3938550250292;"Vaihtoehtoiset"
2004;"alt_8";100,820344087616;"Vaihtoehtoiset"
2005;"alt_8";98,6417784845375;"Vaihtoehtoiset"
2006;"alt_8";98,3603239087626;"Vaihtoehtoiset"
2007;"alt_8";100;"Vaihtoehtoiset"
2008;"alt_8";99,4828001761449;"Vaihtoehtoiset"
2009;"alt_8";93,6156280511437;"Vaihtoehtoiset"
2010;"alt_8";95,1307324774633;"Vaihtoehtoiset"
2011;"alt_8";94,5071577860298;"Vaihtoehtoiset"
2012;"alt_8";89,8377248930675;"Vaihtoehtoiset"
2013;"alt_8";89,8708116468679;"Vaihtoehtoiset"
2014;"alt_8";87,6818936215702;"Vaihtoehtoiset"
2015;"alt_8";87,9064181553386;"Vaihtoehtoiset"
2016;"alt_8";88,4222968078338;"Vaihtoehtoiset"
2017;"alt_8";89,3668513600545;"Vaihtoehtoiset"
2018;"alt_8";84,0643912122035;"Vaihtoehtoiset"
2019;"alt_8";82,9419718125076;"Vaihtoehtoiset"
2020;"alt_8";81,361005837018;"Vaihtoehtoiset"
2000;"alt_9";100,962446628872;"Vaihtoehtoiset"
2001;"alt_9";100,603025343638;"Vaihtoehtoiset"
2002;"alt_9";100,373979297879;"Vaihtoehtoiset"
2003;"alt_9";99,0228729720227;"Vaihtoehtoiset"
2004;"alt_9";101,39152702663;"Vaihtoehtoiset"
2005;"alt_9";98,6237489507301;"Vaihtoehtoiset"
2006;"alt_9";98,0770733868974;"Vaihtoehtoiset"
2007;"alt_9";100;"Vaihtoehtoiset"
2008;"alt_9";97,5385530769978;"Vaihtoehtoiset"
2009;"alt_9";92,7252913419319;"Vaihtoehtoiset"
2010;"alt_9";94,7096147633715;"Vaihtoehtoiset"
2011;"alt_9";94,5341980694171;"Vaihtoehtoiset"
2012;"alt_9";90,7097257985365;"Vaihtoehtoiset"
2013;"alt_9";91,6358445019915;"Vaihtoehtoiset"
2014;"alt_9";88,0325167566985;"Vaihtoehtoiset"
2015;"alt_9";85,9158583267212;"Vaihtoehtoiset"
2016;"alt_9";88,3879361551361;"Vaihtoehtoiset"
2017;"alt_9";89,4690121468498;"Vaihtoehtoiset"
2018;"alt_9";86,2613986700608;"Vaihtoehtoiset"
2019;"alt_9";86,6716454975796;"Vaihtoehtoiset"
2020;"alt_9";85,1338827979082;"Vaihtoehtoiset"
2000;"alt_10";101,23357498514;"Vaihtoehtoiset"
2001;"alt_10";100,384241966183;"Vaihtoehtoiset"
2002;"alt_10";100,103936354215;"Vaihtoehtoiset"
2003;"alt_10";99,3938040302068;"Vaihtoehtoiset"
2004;"alt_10";100,820460224374;"Vaihtoehtoiset"
2005;"alt_10";98,6417961543851;"Vaihtoehtoiset"
2006;"alt_10";98,3603363095515;"Vaihtoehtoiset"
2007;"alt_10";100;"Vaihtoehtoiset"
2008;"alt_10";99,4827706369825;"Vaihtoehtoiset"
2009;"alt_10";93,6156088461799;"Vaihtoehtoiset"
2010;"alt_10";95,1308522917598;"Vaihtoehtoiset"
2011;"alt_10";94,5071480445212;"Vaihtoehtoiset"
2012;"alt_10";89,837820590765;"Vaihtoehtoiset"
2013;"alt_10";89,8709331321591;"Vaihtoehtoiset"
2014;"alt_10";87,6819574047431;"Vaihtoehtoiset"
2015;"alt_10";87,9063257292402;"Vaihtoehtoiset"
2016;"alt_10";88,4222151981251;"Vaihtoehtoiset"
2017;"alt_10";89,3667360575554;"Vaihtoehtoiset"
2018;"alt_10";84,0643910316723;"Vaihtoehtoiset"
2019;"alt_10";82,9420295823644;"Vaihtoehtoiset"
2020;"alt_10";81,3611920045929;"Vaihtoehtoiset"
2000;"alt_11";101,233605507954;"Vaihtoehtoiset"
2001;"alt_11";100,384270234911;"Vaihtoehtoiset"
2002;"alt_11";100,103944734735;"Vaihtoehtoiset"
2003;"alt_11";99,3938170745981;"Vaihtoehtoiset"
2004;"alt_11";100,82044110613;"Vaihtoehtoiset"
2005;"alt_11";98,6418028218645;"Vaihtoehtoiset"
2006;"alt_11";98,3603406187467;"Vaihtoehtoiset"
2007;"alt_11";100;"Vaihtoehtoiset"
2008;"alt_11";99,4827891794367;"Vaihtoehtoiset"
2009;"alt_11";93,6155940648547;"Vaihtoehtoiset"
2010;"alt_11";95,1308020342984;"Vaihtoehtoiset"
2011;"alt_11";94,5071115051503;"Vaihtoehtoiset"
2012;"alt_11";89,8377530844431;"Vaihtoehtoiset"
2013;"alt_11";89,8708536784116;"Vaihtoehtoiset"
2014;"alt_11";87,6818945705594;"Vaihtoehtoiset"
2015;"alt_11";87,9062876257022;"Vaihtoehtoiset"
2016;"alt_11";88,4221744870707;"Vaihtoehtoiset"
2017;"alt_11";89,3667022232608;"Vaihtoehtoiset"
2018;"alt_11";84,0643321178399;"Vaihtoehtoiset"
2019;"alt_11";82,9419509224127;"Vaihtoehtoiset"
