"year";"vars";"values";"var_names"
2005;"alt_22";99,8528294216951;"Vaihtoehtoiset"
2006;"alt_22";97,6484704746768;"Vaihtoehtoiset"
2007;"alt_22";100;"Vaihtoehtoiset"
2008;"alt_22";102,978837417222;"Vaihtoehtoiset"
2009;"alt_22";99,1879530991451;"Vaihtoehtoiset"
2010;"alt_22";99,9536201621708;"Vaihtoehtoiset"
2011;"alt_22";103,524435749451;"Vaihtoehtoiset"
2012;"alt_22";105,051558099432;"Vaihtoehtoiset"
2013;"alt_22";102,778341419553;"Vaihtoehtoiset"
2014;"alt_22";100,145835124948;"Vaihtoehtoiset"
2015;"alt_22";99,7357687002743;"Vaihtoehtoiset"
2016;"alt_22";101,162301859763;"Vaihtoehtoiset"
2017;"alt_22";102,961611557476;"Vaihtoehtoiset"
2018;"alt_22";99,4675082196851;"Vaihtoehtoiset"
2019;"alt_22";97,5579257528332;"Vaihtoehtoiset"
2020;"alt_22";94,6302114713666;"Vaihtoehtoiset"
2000;"alt_23";99,496544660262;"Vaihtoehtoiset"
2001;"alt_23";101,925971939877;"Vaihtoehtoiset"
2002;"alt_23";100,70438526307;"Vaihtoehtoiset"
2003;"alt_23";99,2082037518191;"Vaihtoehtoiset"
2004;"alt_23";99,9254740091951;"Vaihtoehtoiset"
2005;"alt_23";99,850379161921;"Vaihtoehtoiset"
2006;"alt_23";97,6967122232538;"Vaihtoehtoiset"
2007;"alt_23";100;"Vaihtoehtoiset"
2008;"alt_23";102,98269633396;"Vaihtoehtoiset"
2009;"alt_23";99,0753194396668;"Vaihtoehtoiset"
2010;"alt_23";99,8520738249462;"Vaihtoehtoiset"
2011;"alt_23";103,530844174429;"Vaihtoehtoiset"
2012;"alt_23";105,08712920765;"Vaihtoehtoiset"
2013;"alt_23";102,835483484694;"Vaihtoehtoiset"
2014;"alt_23";100,192527730825;"Vaihtoehtoiset"
2015;"alt_23";99,853103247296;"Vaihtoehtoiset"
2016;"alt_23";101,370235876608;"Vaihtoehtoiset"
2017;"alt_23";103,327727398944;"Vaihtoehtoiset"
2018;"alt_23";99,9672996066507;"Vaihtoehtoiset"
2019;"alt_23";98,0592091890118;"Vaihtoehtoiset"
2020;"alt_23";94,9555631743716;"Vaihtoehtoiset"
2000;"alt_24";99,5783793660254;"Vaihtoehtoiset"
2001;"alt_24";101,833418522497;"Vaihtoehtoiset"
2002;"alt_24";100,728886447704;"Vaihtoehtoiset"
2003;"alt_24";99,2216905407909;"Vaihtoehtoiset"
2004;"alt_24";99,9854690935471;"Vaihtoehtoiset"
2005;"alt_24";99,8528109474373;"Vaihtoehtoiset"
2006;"alt_24";97,6484793471357;"Vaihtoehtoiset"
2007;"alt_24";100;"Vaihtoehtoiset"
2008;"alt_24";102,978575502735;"Vaihtoehtoiset"
2009;"alt_24";99,187892974362;"Vaihtoehtoiset"
2010;"alt_24";99,9537790579557;"Vaihtoehtoiset"
2011;"alt_24";103,524526902507;"Vaihtoehtoiset"
2012;"alt_24";105,051614022705;"Vaihtoehtoiset"
2013;"alt_24";102,778423759433;"Vaihtoehtoiset"
2014;"alt_24";100,145793199989;"Vaihtoehtoiset"
2015;"alt_24";99,7357963365928;"Vaihtoehtoiset"
2016;"alt_24";101,162561699561;"Vaihtoehtoiset"
2017;"alt_24";102,962263238495;"Vaihtoehtoiset"
2018;"alt_24";99,4685862778632;"Vaihtoehtoiset"
2019;"alt_24";97,5592993674811;"Vaihtoehtoiset"
2020;"alt_24";94,6318372685183;"Vaihtoehtoiset"
2000;"alt_25";99,5797141187611;"Vaihtoehtoiset"
2001;"alt_25";101,83288526165;"Vaihtoehtoiset"
2002;"alt_25";100,728407988378;"Vaihtoehtoiset"
2003;"alt_25";99,2219567164635;"Vaihtoehtoiset"
2004;"alt_25";99,9850622619363;"Vaihtoehtoiset"
2005;"alt_25";99,8528905371742;"Vaihtoehtoiset"
2006;"alt_25";97,6480919333348;"Vaihtoehtoiset"
2007;"alt_25";100;"Vaihtoehtoiset"
2008;"alt_25";102,979257187414;"Vaihtoehtoiset"
2009;"alt_25";99,1884748611642;"Vaihtoehtoiset"
2010;"alt_25";99,953299334623;"Vaihtoehtoiset"
2011;"alt_25";103,523719348813;"Vaihtoehtoiset"
2012;"alt_25";105,050669707614;"Vaihtoehtoiset"
2013;"alt_25";102,777311414291;"Vaihtoehtoiset"
2014;"alt_25";100,145293588773;"Vaihtoehtoiset"
2015;"alt_25";99,7343849418815;"Vaihtoehtoiset"
2016;"alt_25";101,159623842974;"Vaihtoehtoiset"
2017;"alt_25";102,956515261131;"Vaihtoehtoiset"
2018;"alt_25";99,460371094097;"Vaihtoehtoiset"
2019;"alt_25";97,5498292497664;"Vaihtoehtoiset"
2020;"alt_25";94,6222254728585;"Vaihtoehtoiset"
2000;"alt_26";99,5797141187611;"Vaihtoehtoiset"
2001;"alt_26";101,83288526165;"Vaihtoehtoiset"
2002;"alt_26";100,728407988378;"Vaihtoehtoiset"
2003;"alt_26";99,2219567164635;"Vaihtoehtoiset"
2004;"alt_26";99,9850622619363;"Vaihtoehtoiset"
2005;"alt_26";99,8528905371742;"Vaihtoehtoiset"
2006;"alt_26";97,6480919333348;"Vaihtoehtoiset"
2007;"alt_26";100;"Vaihtoehtoiset"
2008;"alt_26";102,979257187414;"Vaihtoehtoiset"
2009;"alt_26";99,1884748611642;"Vaihtoehtoiset"
2010;"alt_26";99,953299334623;"Vaihtoehtoiset"
2011;"alt_26";103,523719348813;"Vaihtoehtoiset"
2012;"alt_26";105,050669707614;"Vaihtoehtoiset"
2013;"alt_26";102,777311414291;"Vaihtoehtoiset"
2014;"alt_26";100,145293588773;"Vaihtoehtoiset"
2015;"alt_26";99,7343849418815;"Vaihtoehtoiset"
2016;"alt_26";101,159623842974;"Vaihtoehtoiset"
2017;"alt_26";102,956515261131;"Vaihtoehtoiset"
2018;"alt_26";99,460371094097;"Vaihtoehtoiset"
2019;"alt_26";97,5498292497664;"Vaihtoehtoiset"
2020;"alt_26";94,6222254728585;"Vaihtoehtoiset"
2000;"alt_27";99,5797141187611;"Vaihtoehtoiset"
2001;"alt_27";101,83288526165;"Vaihtoehtoiset"
2002;"alt_27";100,728407988378;"Vaihtoehtoiset"
2003;"alt_27";99,2219567164635;"Vaihtoehtoiset"
2004;"alt_27";99,9850622619363;"Vaihtoehtoiset"
2005;"alt_27";99,8528905371742;"Vaihtoehtoiset"
2006;"alt_27";97,6480919333348;"Vaihtoehtoiset"
2007;"alt_27";100;"Vaihtoehtoiset"
2008;"alt_27";102,979257187414;"Vaihtoehtoiset"
2009;"alt_27";99,1884748611642;"Vaihtoehtoiset"
2010;"alt_27";99,953299334623;"Vaihtoehtoiset"
2011;"alt_27";103,523719348813;"Vaihtoehtoiset"
2012;"alt_27";105,050669707614;"Vaihtoehtoiset"
2013;"alt_27";102,777311414291;"Vaihtoehtoiset"
2014;"alt_27";100,145293588773;"Vaihtoehtoiset"
2015;"alt_27";99,7343849418815;"Vaihtoehtoiset"
2016;"alt_27";101,159623842974;"Vaihtoehtoiset"
2017;"alt_27";102,956515261131;"Vaihtoehtoiset"
2018;"alt_27";99,460371094097;"Vaihtoehtoiset"
2019;"alt_27";97,5498292497664;"Vaihtoehtoiset"
2020;"alt_27";94,6222254728585;"Vaihtoehtoiset"
